zinc_id,smiles
ZINC000001130022,COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccc(F)cc3)C2)[C@H]1c1c(F)cccc1Cl
ZINC000001130075,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@H](c4ccco4)C3)[C@@H]2c2cccc([N+](=O)[O-])c2)cc1
ZINC000001130079,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@H](c4ccco4)C3)[C@H]2c2cccc([N+](=O)[O-])c2)cc1
ZINC000001130083,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@@H](c4ccco4)C3)[C@@H]2c2cccc([N+](=O)[O-])c2)cc1
ZINC000001130087,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@@H](c4ccco4)C3)[C@H]2c2cccc([N+](=O)[O-])c2)cc1
ZINC000001130095,COc1ccc([C@H]2C(C(=O)OC[C@H]3CCCO3)=C(C)NC3=C2C(=O)C[C@@H](c2ccco2)C3)cc1O
ZINC000001130102,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccc(F)cc3)C2)[C@H]1c1ccccc1Br
ZINC000001130106,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccc(F)cc3)C2)[C@@H]1c1ccccc1Br
ZINC000001130110,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(F)cc3)C2)[C@H]1c1ccccc1Br
ZINC000001130113,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(F)cc3)C2)[C@@H]1c1ccccc1Br
ZINC000001130124,CC1=C(C(=O)OC2CCCC2)[C@@H](c2ccc3c(c2)OCO3)C2=C(C[C@@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001130130,CC1=C(C(=O)OC2CCCC2)[C@H](c2ccc3c(c2)OCO3)C2=C(C[C@@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001130136,CC1=C(C(=O)OC2CCCC2)[C@@H](c2ccc3c(c2)OCO3)C2=C(C[C@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001130140,CC1=C(C(=O)OC2CCCC2)[C@H](c2ccc3c(c2)OCO3)C2=C(C[C@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001130143,COC(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@H](c3ccc(OC)cc3)C2)[C@@H]1c1ccccc1F
ZINC000001130155,CC1=C(C(=O)OC[C@@H]2CCCO2)[C@@H](c2ccccc2Cl)C2=C(C[C@@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001130156,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@H]1c1ccc(SC)cc1
ZINC000001130158,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@@H]1c1ccc(SC)cc1
ZINC000001130160,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccccc3)C2)[C@H]1c1ccc(SC)cc1
ZINC000001130162,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccccc3)C2)[C@@H]1c1ccc(SC)cc1
ZINC000001130189,CCOc1cc(/C=C2/C(=O)ON=C2C)ccc1OCC(=O)Nc1ccccc1
ZINC000001130190,CC1=C(C(=O)Nc2ccccc2)[C@H](c2ccccc2C(F)(F)F)C2=C(CCCC2=O)N1
ZINC000001130210,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccco3)C2)[C@H]1c1cc(Cl)c(O)c(OC)c1
ZINC000001130215,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccco3)C2)[C@@H]1c1cc(Cl)c(O)c(OC)c1
ZINC000001130219,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccco3)C2)[C@H]1c1cc(Cl)c(O)c(OC)c1
ZINC000001130222,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccco3)C2)[C@@H]1c1cc(Cl)c(O)c(OC)c1
ZINC000001130226,COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccco3)C2)[C@@H]1c1ccccc1Br
ZINC000001130228,COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccco3)C2)[C@H]1c1ccccc1Br
ZINC000001130230,COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccco3)C2)[C@@H]1c1ccccc1Br
ZINC000001130234,COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccco3)C2)[C@H]1c1ccccc1Br
ZINC000001130241,C=CCn1c2ccccc2c2nnc(SCc3ccc([N+](=O)[O-])cc3)nc21
ZINC000001130260,COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccco3)C2)[C@@H]1c1ccccc1C(F)(F)F
ZINC000001130265,COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccco3)C2)[C@H]1c1ccccc1C(F)(F)F
ZINC000001130267,COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccco3)C2)[C@@H]1c1ccccc1C(F)(F)F
ZINC000001130272,COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccco3)C2)[C@H]1c1ccccc1C(F)(F)F
ZINC000001130280,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccco3)C2)[C@H]1c1ccc(OC)c(Br)c1
ZINC000001130282,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccco3)C2)[C@@H]1c1ccc(OC)c(Br)c1
ZINC000001130298,O=C(C1=C(O)C(=O)N(Cc2ccco2)[C@H]1c1cccnc1)c1cc2ccccc2o1
ZINC000001130306,O=C(C1=C(O)C(=O)N(Cc2ccco2)[C@@H]1c1cccnc1)c1cc2ccccc2o1
ZINC000001130357,CSc1ccc([C@@H]2Nc3ccc4ncccc4c3C3=C2C(=O)C[C@H](c2ccccc2)C3)cc1
ZINC000001130361,CSc1ccc([C@H]2Nc3ccc4ncccc4c3C3=C2C(=O)C[C@H](c2ccccc2)C3)cc1
ZINC000001130364,CSc1ccc([C@@H]2Nc3ccc4ncccc4c3C3=C2C(=O)C[C@@H](c2ccccc2)C3)cc1
ZINC000001130367,CSc1ccc([C@H]2Nc3ccc4ncccc4c3C3=C2C(=O)C[C@@H](c2ccccc2)C3)cc1
ZINC000001130396,C=CCN1C(=O)S/C(=C/c2cc(C)n(CC)c2C)C1=O
ZINC000001130398,COc1cc(C2C3=C(CCCC3=O)N(CCC(=O)O)C3=C2C(=O)CCC3)cc(Cl)c1OC
ZINC000001130405,C=CCc1cc(/C=C2\S/C(=N/c3cccc(C(=O)O)c3)N(CC)C2=O)cc(OC)c1O
ZINC000001130415,Cc1ccc(C(=O)C2=C(N)N(c3cccnc3)C3=C(C(=O)CCC3)[C@H]2c2cccs2)cc1
ZINC000001130416,Cc1ccc(C(=O)C2=C(N)N(c3cccnc3)C3=C(C(=O)CCC3)[C@@H]2c2cccs2)cc1
ZINC000001130438,COc1ccc(OC)c([C@@H]2Nc3ccc4ncccc4c3C3=C2C(=O)C[C@H](c2ccccc2)C3)c1
ZINC000001130439,COc1ccc(OC)c([C@H]2Nc3ccc4ncccc4c3C3=C2C(=O)C[C@H](c2ccccc2)C3)c1
ZINC000001130440,COc1ccc(OC)c([C@@H]2Nc3ccc4ncccc4c3C3=C2C(=O)C[C@@H](c2ccccc2)C3)c1
ZINC000001130441,COc1ccc(OC)c([C@H]2Nc3ccc4ncccc4c3C3=C2C(=O)C[C@@H](c2ccccc2)C3)c1
ZINC000001130444,N#Cc1ccccc1NC(=O)c1ccc(-c2cccc(C(F)(F)F)c2)o1
ZINC000001130446,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)Nc2ccc(C)cn2)[C@@H]3c2ccccn2)cc1
ZINC000001130472,O=C1CCCC2=C1[C@H](c1ccc3c(c1)OCO3)Nc1c2ccc2ncccc12
ZINC000001130474,O=C1CCCC2=C1[C@@H](c1ccc3c(c1)OCO3)Nc1c2ccc2ncccc12
ZINC000001130491,O=C1CCCC2=C1C(c1cccc(OCc3ccc(Cl)c(Cl)c3)c1)C1=C(CCCC1=O)N2
ZINC000001130507,COc1ccccc1[C@@H]1C2=C(CCCC2=O)Nc2nc(SCc3ccccc3F)nc(O)c21
ZINC000001130510,COc1ccccc1[C@H]1C2=C(CCCC2=O)Nc2nc(SCc3ccccc3F)nc(O)c21
ZINC000001130511,C=CCN1C(=O)S/C(=C\c2ccc(OCC(=O)Nc3ccc(F)cc3)cc2)C1=O
ZINC000001130550,COc1ccc(-c2cc(C(F)(F)F)c(C#N)c(SCC(=O)Nc3ccccc3F)n2)cc1
ZINC000001130594,C=CCc1cc(/C=C2/SC(=S)N(c3cccc(C(=O)O)c3)C2=O)cc(OCC)c1O
ZINC000001130608,C=CCN1C(=O)S/C(=C\c2cccn2-c2ccccc2)C1=O
ZINC000001130634,C=C(C)C[C@@H]1N(c2cccc(OC)c2)C(=O)[C@@H]2[C@@H](C(=O)O)[C@H]3C=C[C@@]12O3
ZINC000001130646,C=CCn1c(SCC(=O)N2CCCCCC2)nc2scc(-c3ccco3)c2c1=O
ZINC000001130665,C=CCn1c(SCCC(=O)Nc2cccc(OC)c2)nc2scc(-c3ccc(F)cc3)c2c1=O
ZINC000001130735,Cn1c(SCc2ccccc2C#N)nnc1-c1ccc(NC(=O)c2ccc(F)cc2)cc1
ZINC000001130771,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1ccccc1Br
ZINC000001130775,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1ccccc1Br
ZINC000001130783,O=C1N/C(=N/O)S/C1=C\c1cccc([N+](=O)[O-])c1
ZINC000001130793,COc1c(O)ccc([C@H]2NC(=O)N(CCc3ccccc3)C(C)=C2C(C)=O)c1[N+](=O)[O-]
ZINC000001130795,COc1c(O)ccc([C@@H]2NC(=O)N(CCc3ccccc3)C(C)=C2C(C)=O)c1[N+](=O)[O-]
ZINC000001130798,CC1=C(C(=O)Nc2cccnc2)[C@@H](c2ccc3c(c2)OCO3)C2=C(CCCC2=O)N1
ZINC000001130855,Cc1ccnc(SCC(=O)Nc2sc3c(c2C#N)CC[C@H](C(C)(C)C)C3)n1
ZINC000001130857,Cc1ccnc(SCC(=O)Nc2sc3c(c2C#N)CC[C@@H](C(C)(C)C)C3)n1
ZINC000001130861,C=CCc1cc(/C=C2\C(=O)NC(=O)N(c3cccc(Cl)c3)C2=O)cc(OC)c1O
ZINC000001130886,C=CCN1C(=O)S/C(=C/c2ccc(OC)c([N+](=O)[O-])c2)C1=O
ZINC000001130891,O=S(=O)(/N=C(\O)c1cccc(I)c1)c1ccccc1
ZINC000001130927,C=CCn1c(SCC(=O)NCCc2ccccc2)nc2sc3c(c2c1=O)CCCCC3
ZINC000001130929,CCOC(=O)C1=C(NC(=O)c2ccccc2)S/C(=C/c2ccc(C(=O)OC)cc2)C1=O
ZINC000001130936,O=C1N/C(=N/O)S/C1=C\c1ccc(C(=O)O)cc1
ZINC000001130977,Cc1ccc(S(=O)(=O)N2Cc3ccccc3C[C@H]2C(=O)Nc2sc3c(c2C#N)CCCC3)cc1
ZINC000001130980,Cc1ccc(S(=O)(=O)N2Cc3ccccc3C[C@@H]2C(=O)Nc2sc3c(c2C#N)CCCC3)cc1
ZINC000001130983,COc1ccccc1OCC(=O)Nc1oc(-c2ccccc2)c(-c2ccccc2)c1C#N
ZINC000001131016,CC(C)c1nnc(N2C(=O)C(O)=C(C(=O)c3ccco3)[C@@H]2c2cccc(Br)c2)s1
ZINC000001131022,COc1c(Cl)cc(Cl)cc1C(=O)Nc1sc2c(c1C#N)CC[C@H](C)C2
ZINC000001131023,COc1c(Cl)cc(Cl)cc1C(=O)Nc1sc2c(c1C#N)CC[C@@H](C)C2
ZINC000001131024,CC(C)c1nnc(N2C(=O)C(O)=C(C(=O)c3ccco3)[C@H]2c2cccc(Br)c2)s1
ZINC000001131043,CCOC(=O)COc1ccc([C@@H]2NC(=S)NC(C)=C2C(C)=O)cc1OC
ZINC000001131046,CCOC(=O)COc1ccc([C@H]2NC(=S)NC(C)=C2C(C)=O)cc1OC
ZINC000001131049,C#CCN1C(=O)[C@@](O)(CC(=O)c2ccc(OC)cc2)c2cc(Br)ccc21
ZINC000001131050,C#CCN1C(=O)[C@](O)(CC(=O)c2ccc(OC)cc2)c2cc(Br)ccc21
ZINC000001131076,CCOc1cc([C@H]2Nc3ccccc3NC3=C2C(=O)[C@@H](C(=O)OC)[C@H](C)C3)cc([N+](=O)[O-])c1O
ZINC000001131113,COc1ccc(Br)cc1C(=O)Nc1sc2c(c1C#N)CC[C@H](C)C2
ZINC000001131114,COc1ccc(Br)cc1C(=O)Nc1sc2c(c1C#N)CC[C@@H](C)C2
ZINC000001131156,C[C@H]1CCc2c(sc(NC(=S)NC(=O)c3cc4ccccc4o3)c2C#N)C1
ZINC000001131158,C[C@@H]1CCc2c(sc(NC(=S)NC(=O)c3cc4ccccc4o3)c2C#N)C1
ZINC000001131161,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3cccc(OC)c3)C2)[C@H]1c1ccccn1
ZINC000001131170,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3cccc(OC)c3)C2)[C@@H]1c1ccccn1
ZINC000001131177,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3cccc(OC)c3)C2)[C@H]1c1ccccn1
ZINC000001131182,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3cccc(OC)c3)C2)[C@@H]1c1ccccn1
ZINC000001131221,COc1cc([C@H]2NC(=O)NC(C)=C2C(C)=O)cc(I)c1O
ZINC000001131224,COc1cc([C@@H]2NC(=O)NC(C)=C2C(C)=O)cc(I)c1O
ZINC000001131225,CCOC(=O)C1=C(NC(=O)c2ccccc2)S/C(=C/c2ccc3c(c2)OCO3)C1=O
ZINC000001131253,NC1=C(C(=O)c2ccccc2)[C@H](c2cccnc2)C2=C(CCCC2=O)N1c1ccc(F)cc1
ZINC000001131256,NC1=C(C(=O)c2ccccc2)[C@@H](c2cccnc2)C2=C(CCCC2=O)N1c1ccc(F)cc1
ZINC000001131268,C=CCN1C(=O)S/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)C1=O
ZINC000001131277,CCOc1cc([C@@H]2NC(=O)NC(c3ccccc3)=C2C(C)=O)cc(I)c1O
ZINC000001131280,CCOc1cc([C@H]2NC(=O)NC(c3ccccc3)=C2C(C)=O)cc(I)c1O
ZINC000001131281,C=CCN1C(=O)[C@](O)(CC(=O)c2ccc3ccccc3c2)c2cc(Br)ccc21
ZINC000001131282,C=CCN1C(=O)[C@@](O)(CC(=O)c2ccc3ccccc3c2)c2cc(Br)ccc21
ZINC000001131302,C/N=C1/S/C(=C\c2ccc(N3CCCC3)c(F)c2)C(=O)N1C
ZINC000001131333,C=CCN1C(=O)S/C(=C/c2ccc(C)c([N+](=O)[O-])c2)C1=O
ZINC000001131420,COc1cc([C@@H]2C3=C(CC(C)(C)CC3=O)Nc3nc(=S)[nH]c(O)c32)ccc1OC(C)C
ZINC000001131423,COc1cc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3nc(=S)[nH]c(O)c32)ccc1OC(C)C
ZINC000001131470,COc1cc(/C=C2\S/C(=N\c3ccccc3)NC2=O)c(Br)cc1O
ZINC000001131480,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@H]1c1ccsc1
ZINC000001131485,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@@H]1c1ccsc1
ZINC000001131488,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccccc3)C2)[C@H]1c1ccsc1
ZINC000001131491,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccccc3)C2)[C@@H]1c1ccsc1
ZINC000001131497,C=CCN1C(=O)S/C(=C/c2cc(Cl)c(OCc3cccc([N+](=O)[O-])c3)c(OC)c2)C1=O
ZINC000001131563,Cc1ccc(C(=O)C2=C(N)N(c3cccnc3)C3=C(C(=O)CCC3)[C@H]2c2ccccc2F)cc1
ZINC000001131565,Cc1ccc(C(=O)C2=C(N)N(c3cccnc3)C3=C(C(=O)CCC3)[C@@H]2c2ccccc2F)cc1
ZINC000001131676,C=C[C@H](C)N1C(=O)S/C(=C/c2ccc(N3CCOCC3)cc2C)C1=O
ZINC000001131678,C=C[C@H](C)N1C(=O)S/C(=C\c2ccc(N3CCOCC3)cc2C)C1=O
ZINC000001131680,C=C[C@@H](C)N1C(=O)S/C(=C/c2ccc(N3CCOCC3)cc2C)C1=O
ZINC000001131682,C=C[C@@H](C)N1C(=O)S/C(=C\c2ccc(N3CCOCC3)cc2C)C1=O
ZINC000001131775,C[C@H]1CCc2c(sc(NC(=O)c3ccc(-c4cccc([N+](=O)[O-])c4)o3)c2C#N)C1
ZINC000001131776,C[C@@H]1CCc2c(sc(NC(=O)c3ccc(-c4cccc([N+](=O)[O-])c4)o3)c2C#N)C1
ZINC000001131788,Cn1c(=O)c2ncn(C/C(O)=N/c3ccc(I)cc3Cl)c2n(C)c1=O
ZINC000001131801,CC1=C(C(=O)N2CCOCC2)[C@@H](c2cccc([N+](=O)[O-])c2)C2=C(CCCC2=O)N1
ZINC000001131807,CC1=C(C(=O)N2CCOCC2)[C@H](c2cccc([N+](=O)[O-])c2)C2=C(CCCC2=O)N1
ZINC000001131851,C=CCn1c(SCCC(=O)Nc2ccc(C)cc2)nc2sc3c(c2c1=O)CCCC3
ZINC000001131852,C=CCN1C(=O)S/C(=C\c2cc(Cl)c(O)c(Br)c2)C1=O
ZINC000001131889,O=C1CCCC2=C1[C@H](c1ccc(O)c(O)c1)Nc1c2ccc2ccccc12
ZINC000001131891,O=C1CCCC2=C1[C@@H](c1ccc(O)c(O)c1)Nc1c2ccc2ccccc12
ZINC000001131921,O=C(CN1C(=O)c2ccccc2C1=O)NC1=C(C(=O)c2ccccc2)N(Cc2ccccc2)S(=O)(=O)c2ccccc21
ZINC000001131988,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccco3)C2)[C@H]1c1ccc(OC)c(Br)c1
ZINC000001131992,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccco3)C2)[C@@H]1c1ccc(OC)c(Br)c1
ZINC000001131994,CC1=C(C(=O)Nc2ccccc2)[C@@H](c2ccc([N+](=O)[O-])cc2)C2=C(CCCC2=O)N1
ZINC000001131996,C=C(C)CSc1nnc2n(-c3ccccc3)c(=O)c3c4c(sc3n12)CO[C@@H](C(C)C)C4
ZINC000001131997,C=C(C)CSc1nnc2n(-c3ccccc3)c(=O)c3c4c(sc3n12)CO[C@H](C(C)C)C4
ZINC000001132003,CC1=C(C(=O)Nc2ccccc2)[C@H](c2ccc([N+](=O)[O-])cc2)C2=C(CCCC2=O)N1
ZINC000001132047,CC1=C(C(=O)OC2CCCC2)[C@@H](c2ccccc2F)C2=C(C[C@@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132050,C=CCc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc(OC)c1O
ZINC000001132056,CC1=C(C(=O)OC2CCCC2)[C@H](c2ccccc2F)C2=C(C[C@@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132061,CC1=C(C(=O)OC2CCCC2)[C@@H](c2ccccc2F)C2=C(C[C@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132067,CC1=C(C(=O)OC2CCCC2)[C@H](c2ccccc2F)C2=C(C[C@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132129,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@H](c4ccco4)C3)[C@@H]2c2ccc3c(c2)OCO3)cc1
ZINC000001132132,O=C(/C=C/c1ccc2c(c1)OCO2)C[C@@]1(O)C(=O)N(CCc2ccccc2)c2ccccc21
ZINC000001132133,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@H](c4ccco4)C3)[C@H]2c2ccc3c(c2)OCO3)cc1
ZINC000001132135,O=C(/C=C/c1ccc2c(c1)OCO2)C[C@]1(O)C(=O)N(CCc2ccccc2)c2ccccc21
ZINC000001132138,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@@H](c4ccco4)C3)[C@@H]2c2ccc3c(c2)OCO3)cc1
ZINC000001132143,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@@H](c4ccco4)C3)[C@H]2c2ccc3c(c2)OCO3)cc1
ZINC000001132153,CC1=C(C(=O)OC(C)C)[C@@H](c2ccccc2C(F)(F)F)C2=C(C[C@@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132158,CC1=C(C(=O)OC(C)C)[C@H](c2ccccc2C(F)(F)F)C2=C(C[C@@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132160,CC1=C(C(=O)OC(C)C)[C@@H](c2ccccc2C(F)(F)F)C2=C(C[C@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132163,CC1=C(C(=O)OC(C)C)[C@H](c2ccccc2C(F)(F)F)C2=C(C[C@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132171,CCOc1cc([C@@H]2C(C(=O)OC[C@@H]3CCCO3)=C(C)NC3=C2C(=O)C[C@@H](c2ccc(F)cc2)C3)cc(Cl)c1O
ZINC000001132176,C=CCn1c(SCC(=O)c2cc(Cl)sc2Cl)nc2ccccc2c1=O
ZINC000001132183,CC1=C(C(=O)OC[C@@H]2CCCO2)[C@H](c2coc3ccccc3c2=O)C2=C(C[C@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132201,CC1=C(C(=O)OC[C@@H]2CCCO2)[C@H](c2cc3c(cc2Br)OCO3)C2=C(C[C@H](c3ccco3)CC2=O)N1
ZINC000001132230,C=CCn1c(N)cc(=O)nc1SCC(=O)Nc1cccc2ccccc12
ZINC000001132241,CCOC(=O)CSc1nc(-c2ccc(C)cc2)cc(C(F)(F)F)c1C#N
ZINC000001132252,COc1ccc([C@H]2C(C(=O)c3ccc4c(c3)C[C@H](C)O4)=C(O)C(=O)N2Cc2ccco2)cc1OC
ZINC000001132255,COc1ccc([C@H]2C(C(=O)c3ccc4c(c3)C[C@@H](C)O4)=C(O)C(=O)N2Cc2ccco2)cc1OC
ZINC000001132259,COc1ccc([C@@H]2C(C(=O)c3ccc4c(c3)C[C@H](C)O4)=C(O)C(=O)N2Cc2ccco2)cc1OC
ZINC000001132263,COc1ccc([C@@H]2C(C(=O)c3ccc4c(c3)C[C@@H](C)O4)=C(O)C(=O)N2Cc2ccco2)cc1OC
ZINC000001132321,COc1cc([C@H]2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2Cc2cccnc2)cc(Br)c1O
ZINC000001132326,COc1cc([C@@H]2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2Cc2cccnc2)cc(Br)c1O
ZINC000001132342,C=CCN1C(=O)[C@](O)(CC(=O)c2ccc([N+](=O)[O-])cc2)c2cc(Br)ccc21
ZINC000001132343,C=CCN1C(=O)[C@@](O)(CC(=O)c2ccc([N+](=O)[O-])cc2)c2cc(Br)ccc21
ZINC000001132351,CSc1nc(=O)c2c([nH]1)NC1=C(C(=O)CCC1)[C@@H]2c1ccc(OCc2ccccc2)cc1
ZINC000001132366,CC(C)(C)[C@H]1CCc2c(sc(NC(=S)NC(=O)c3ccco3)c2C#N)C1
ZINC000001132367,CC(C)(C)[C@@H]1CCc2c(sc(NC(=S)NC(=O)c3ccco3)c2C#N)C1
ZINC000001132409,C/N=C1\S/C(=C/c2ccc(N3CCOCC3)cc2C)C(=O)N1C
ZINC000001132411,C/N=C1\S/C(=C\c2ccc(N3CCOCC3)cc2C)C(=O)N1C
ZINC000001132419,CCN1C(C(=O)c2ccccc2)=C(OC(=O)c2ccccc2OC)c2ccccc2S1(=O)=O
ZINC000001132487,C=CCN1C(C(=O)c2ccccc2)=C(NC(=O)c2ccc(Cl)cc2)c2ccccc2S1(=O)=O
ZINC000001132526,COc1cc([C@@H]2C(C(=O)N3CCOCC3)=C(C)NC3=C2C(=O)CC(C)(C)C3)cc([N+](=O)[O-])c1O
ZINC000001132534,COc1cc([C@H]2C(C(=O)N3CCOCC3)=C(C)NC3=C2C(=O)CC(C)(C)C3)cc([N+](=O)[O-])c1O
ZINC000001132553,C=CCN1C(C(=O)c2ccccc2)=C(NC(=O)COc2ccc(C)cc2)c2ccccc2S1(=O)=O
ZINC000001132660,C=CCc1ccccc1OCc1nnc(NC(=O)Cc2ccccc2)s1
ZINC000001132675,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@H](c4ccc(F)cc4)C3)[C@@H]2c2ccco2)cc1
ZINC000001132685,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@H](c4ccc(F)cc4)C3)[C@H]2c2ccco2)cc1
ZINC000001132688,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@@H](c4ccc(F)cc4)C3)[C@@H]2c2ccco2)cc1
ZINC000001132691,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3cccc(OC)c3)C2)[C@H]1c1cccc(Br)c1
ZINC000001132692,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@@H](c4ccc(F)cc4)C3)[C@H]2c2ccco2)cc1
ZINC000001132693,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3cccc(OC)c3)C2)[C@@H]1c1cccc(Br)c1
ZINC000001132695,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3cccc(OC)c3)C2)[C@H]1c1cccc(Br)c1
ZINC000001132697,CCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3cccc(OC)c3)C2)[C@@H]1c1cccc(Br)c1
ZINC000001132705,CC1=C(C(=O)Nc2ccc(F)cc2)[C@H](c2ccc(Cl)c(Cl)c2)C2=C(CCCC2=O)N1
ZINC000001132726,CCOC(=O)c1ccc(/N=C2\NC(=O)/C(=C/c3cc(Cl)c(O)c(OC)c3)S2)cc1
ZINC000001132738,C=CCN1C(=O)S/C(=C/c2cc(Cl)cc(OC)c2O)C1=O
ZINC000001132744,CC1=C(C(=O)OC[C@H]2CCCO2)[C@H](c2ccc(C)c([N+](=O)[O-])c2)C2=C(C[C@H](c3ccc(F)cc3)CC2=O)N1
ZINC000001132760,COc1ccc(C(=O)Nc2sc3c(c2C#N)CC[C@H](C(C)(C)C)C3)cc1Br
ZINC000001132761,COc1ccc(C(=O)Nc2sc3c(c2C#N)CC[C@@H](C(C)(C)C)C3)cc1Br
ZINC000001132769,C#CCn1cc(/C=C2/C(=O)NC(=O)N(c3cccc(Cl)c3Cl)C2=O)c2ccccc21
ZINC000001132792,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@H](c4ccco4)C3)[C@@H]2c2ccc(N3CCOCC3)cc2)cc1
ZINC000001132798,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@H](c4ccco4)C3)[C@H]2c2ccc(N3CCOCC3)cc2)cc1
ZINC000001132799,CCOc1ccc(C(=O)C2=C(O)C(=O)N(Cc3ccco3)[C@H]2c2ccccc2F)cc1
ZINC000001132800,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)C[C@@H](c4ccco4)C3)[C@@H]2c2ccc(N3CCOCC3)cc2)cc1
ZINC000001132801,CCOc1ccc(C(=O)C2=C(O)C(=O)N(Cc3ccco3)[C@@H]2c2ccccc2F)cc1
